row_index,group_id,source_accuracy_rate,original_scenario,original_excuse,original_label,swapped_phrase,replacement_phrase,counterfactual_excuse,counterfactual_label,swapped_factor,swap_explanation,token_aligned,n_tokens_original,n_tokens_replacement
20232,517,1.0,Can you attend this group yoga class with me today?,But the class is after my work shift ends.,0,after,during,But the class is during my work shift.,1,temporal_conflict,A class after work creates no scheduling conflict; a class during work creates a genuine temporal conflict that prevents attendance.,True,1,1
12985,3246,1.0,Aren't you supposed to write thank you notes?,No because thank you notes are so over-rated.,0,over-rated,required by my religion,No because thank you notes are required by my religion.,1,role_obligation,A personal opinion that something is overrated does not justify non-compliance; a religious obligation constitutes a valid moral constraint.,False,2,4
19244,270,0.9,Could you carry the patio chairs onto the deck?,But there is fresh paint on the floor of the deck.,1,fresh paint,old furniture,But there is old furniture on the floor of the deck.,0,physical_impossibility,Fresh paint on the deck makes it physically impossible to place chairs without damage; old furniture is merely an inconvenience that doesn't prevent the task.,True,2,2
11143,2785,0.9,Aren't you supposed to water those plants every day?,No because those are artificial plants and don't use or need water.,1,artificial,real,No because those are real plants and don't use or need water.,0,redundancy,"Artificial plants don't need water, making the task redundant; real plants do need water, making the excuse contradictory and unreasonable.",False,2,1
17541,4385,1.0,Aren't you supposed to pick up drinks for your boss's retirement party?,But I want them to stop drinking.,0,want them to stop drinking,was explicitly told not to bring alcohol,But I was explicitly told not to bring alcohol.,1,role_obligation,Personal disapproval of drinking doesn't override a direct obligation; being explicitly instructed not to bring alcohol creates a conflicting role obligation that justifies refusal.,False,5,7
9880,2470,1.0,Can you charge my laptop for me?,But I'm surfing the Internet right now.,0,surfing the Internet,on an important work call,But I'm on an important work call right now.,1,role_obligation,Surfing the Internet is leisure and not a justified reason to refuse; being on an important work call is a role obligation that reasonably prevents helping.,False,4,5
15497,3874,1.0,Aren't you supposed to sweep under the table?,No because the broom has a wooden handle.,0,wooden handle,broken bristles,No because the broom has broken bristles.,1,physical_impossibility,A wooden handle is not a valid reason to avoid sweeping; broken bristles make the broom incapable of functioning.,True,3,3
8237,2059,1.0,Can you support this charity by writing a check?,But I've already maxed out my charitable budget this month.,1,already maxed out,barely started,But I've barely started my charitable budget this month.,0,resource_availability,Having exhausted charitable funds is a legitimate constraint on resources; having barely started implies funds remain available.,False,4,3
8932,2233,1.0,Aren't you supposed to remove the bacon grease from the skillet?,No because I need that to add to beans for flavor.,1,need,want,No because I want that to add to beans for flavor.,0,intention,Needing the grease for a necessary cooking purpose justifies keeping it; merely wanting it for preference does not override the original instruction.,True,1,1
21536,843,0.8,Aren't you supposed to be running the marathon?,No because I have shin splints.,1,shin splints,a busy schedule,No because I have a busy schedule.,0,physical_impossibility,"Shin splints physically prevent running a marathon; a busy schedule is a preference conflict, not a physical inability.",False,4,3
11124,2781,0.8,Aren't you supposed to turn off the lights when you leave a room?,No because there are other people still in the room.,1,other people still,nobody,No because there is nobody in the room.,0,prior_completion,Other people in the room justifies keeping lights on; an empty room makes turning off lights unnecessary and expected.,False,3,2
18815,162,0.8,Aren't you supposed to clean out the gutters for your dad?,No because he already cleaned out the gutters,1,already cleaned,asked me to clean,No because he asked me to clean out the gutters,0,redundancy,"If the gutters are already cleaned, the task is redundant; if he asked you to clean them, refusing becomes unreasonable.",False,2,5
846,211,1.0,Could you put this check in the bank for me?,No because you didn't earn it.,0,didn't earn it,asked me to,No because you asked me to.,1,consent,Claiming someone didn't earn money is not a valid reason to refuse their request; delegating the task with their consent is a reasonable justification.,True,4,4
10405,2601,0.9,Aren't you supposed to go into work early today to check in?,But I don't get off work until 5:00,0,don't get off work until 5:00,have a prior commitment until 5:00,But I have a prior commitment until 5:00,1,prior_completion,Being at work is an obligation that conflicts with the early check-in; a vague prior commitment is a weaker excuse that doesn't justify the refusal.,False,10,9
7706,1926,0.9,Aren't you supposed to shave right now?,No because I ran out of razors.,1,ran out of,don't want to use,No because I don't want to use razors.,0,resource_availability,Running out of razors is a genuine resource constraint; not wanting to use available razors is merely a preference.,False,3,5
7515,1878,1.0,Aren't you supposed to submit the permit?,I had to go get the mail.,0,go get the mail,attend an emergency meeting at work,I had to attend an emergency meeting at work.,1,temporal_conflict,Getting mail is a routine task that doesn't conflict with permit submission; an emergency work meeting creates a legitimate scheduling conflict.,False,4,6
20749,646,0.9,Aren't you supposed to clean the barbecue?,No because I am waiting for it to cool off.,1,waiting for it to cool off,not in the mood,No because I am not in the mood.,0,temporal_conflict,Waiting for the barbecue to cool is a necessary safety precondition; not being in the mood is a mere preference without practical justification.,False,6,4
17052,4263,0.8,Could you please take the dogs to the vet tomorrow?,But I just came back from taking them to the vet.,1,just came back,am planning to go,But I am planning to go to the vet.,0,prior_completion,Having just completed a vet visit makes another trip redundant; planning a future visit does not justify refusing an immediate request.,False,3,4
11034,2758,1.0,Could you please turn in your essay?,"No, because I don't want you to grade it.",0,don't want you to,physically cannot,"No, because I physically cannot grade it.",1,physical_impossibility,Personal preference is not a valid excuse to withhold assigned work; physical inability would justify non-completion.,False,5,3
10450,2612,1.0,Aren't you supposed to put that in the refrigerator?,No because the fridge is broken.,1,broken,full,No because the fridge is full.,0,physical_impossibility,A broken fridge physically prevents refrigeration; a full fridge can still accommodate items with effort.,True,1,1
8601,2150,1.0,Could you drive me to Walmart?,But I don't like shopping at Walmart,0,don't like shopping at Walmart,have a prior commitment,But I have a prior commitment,1,temporal_conflict,Personal preference is not a valid excuse; a genuine prior commitment creates a legitimate temporal conflict.,False,6,4
